sex,sex_orientation,race,edu,coverage,citizen,income_sqrt
Male,Straight,American Indian and Alaska Native,High school graduate,Covered,US Citizen,212.13203435596427
Female,Straight,American Indian and Alaska Native,Bachelor's degree,Covered,US Citizen,239.67269348008756
Female,Straight,American Indian and Alaska Native,"Some college, no degree",Covered,US Citizen,346.41016151377545
Female,Straight,American Indian and Alaska Native,GED or equivalent,Covered,US Citizen,96.87104830649868
Male,Straight,American Indian and Alaska Native,High school graduate,Covered,US Citizen,282.842712474619
Female,Straight,American Indian and Alaska Native,Master's degree,Covered,US Citizen,447.21359549995793
Male,Straight,American Indian and Alaska Native,"Some college, no degree",Covered,US Citizen,244.94897427831782
Female,Straight,American Indian and Alaska Native,"Some college, no degree",Covered,US Citizen,271.78300167596944
Male,Straight,American Indian and Alaska Native,"Some college, no degree",Covered,US Citizen,238.74672772626644
Male,Straight,American Indian and Alaska Native,Less than a high school diploma,Covered,US Citizen,109.54451150103323
Male,Straight,American Indian and Alaska Native,High school graduate,Covered,US Citizen,104.88088481701516
Male,Straight,American Indian and Alaska Native,Less than a high school diploma,Covered,US Citizen,109.54451150103323
Female,Straight,American Indian and Alaska Native,"Some college, no degree",Covered,US Citizen,268.32815729997475
Male,Straight,American Indian and Alaska Native,High school graduate,Covered,US Citizen,311.44823004794875
Female,Straight,American Indian and Alaska Native,Associate degree,Covered,US Citizen,148.32396974191326
Female,Straight,American Indian and Alaska Native,"Some college, no degree",Covered,US Citizen,109.54451150103323
Male,Straight,American Indian and Alaska Native,Associate degree,Covered,US Citizen,281.0693864511039
Male,Straight,American Indian and Alaska Native,Master's degree,Covered,US Citizen,418.33001326703777
Female,Straight,American Indian and Alaska Native,High school graduate,Covered,US Citizen,124.94798917949821
Female,Straight,American Indian and Alaska Native,Bachelor's degree,Covered,US Citizen,380.7886552931954
Female,Straight,American Indian and Alaska Native,"Some college, no degree",Covered,US Citizen,228.0350850198276
Female,Straight,American Indian and Alaska Native,Bachelor's degree,Covered,US Citizen,316.22776601683796
Male,Straight,American Indian and Alaska Native,Associate degree,Covered,US Citizen,173.20508075688772
Male,Straight,American Indian and Alaska Native,Bachelor's degree,Covered,US Citizen,148.32396974191326
Female,Straight,American Indian and Alaska Native,"Some college, no degree",Covered,US Citizen,48.98979485566356
Female,Straight,American Indian and Alaska Native,Less than a high school diploma,Covered,US Citizen,0
Female,Straight,American Indian and Alaska Native,High school graduate,Covered,US Citizen,167.33200530681512
Male,Straight,American Indian and Alaska Native,Less than a high school diploma,Covered,US Citizen,137.84048752090223
Male,Straight,American Indian and Alaska Native,"Some college, no degree",Covered,US Citizen,159.94999218505765
Female,Straight,American Indian and Alaska Native,Bachelor's degree,Covered,US Citizen,141.4213562373095
Female,Straight,American Indian and Alaska Native,GED or equivalent,Covered,US Citizen,154.91933384829667
Female,Straight,American Indian and Alaska Native,"Some college, no degree",Covered,US Citizen,236.64319132398464
Female,Straight,American Indian and Alaska Native,High school graduate,Covered,US Citizen,122.47448713915891
Female,Straight,American Indian and Alaska Native,"Some college, no degree",Covered,US Citizen,102.46950765959599
Female,Straight,American Indian and Alaska Native,"Some college, no degree",Covered,US Citizen,209.76176963403032
Female,Gay/Lesbian,American Indian and Alaska Native,Master's degree,Covered,US Citizen,248.99799195977465
Female,Straight,American Indian and Alaska Native,"Some college, no degree",Covered,US Citizen,215.19293668705765
Female,Gay/Lesbian,American Indian and Alaska Native,Less than a high school diploma,Covered,US Citizen,118.32159566199232
Male,Straight,American Indian and Alaska Native,"Some college, no degree",Covered,US Citizen,308.2207001484488
Male,Straight,American Indian and Alaska Native,Less than a high school diploma,Covered,US Citizen,151.65750888103102
Female,Straight,American Indian and Alaska Native,Master's degree,Covered,US Citizen,264.5751311064591
Female,Straight,American Indian and Alaska Native,"Some college, no degree",Not covered,US Citizen,204.3159318310738
Male,Straight,American Indian and Alaska Native,Less than a high school diploma,Not covered,US Citizen,272.02941017470886
Male,Straight,American Indian and Alaska Native,High school graduate,Not covered,US Citizen,149.21461054467824
Female,Gay/Lesbian,American Indian and Alaska Native,"Some college, no degree",Not covered,US Citizen,126.49110640673517
Male,Straight,American Indian and Alaska Native,Bachelor's degree,Not covered,US Citizen,158.11388300841898
Male,Straight,American Indian and Alaska Native,"Some college, no degree",Not covered,US Citizen,154.91933384829667
Male,Straight,American Indian and Alaska Native,Less than a high school diploma,Not covered,US Citizen,161.24515496597098
Female,Gay/Lesbian,American Indian and Alaska Native,Master's degree,Not covered,US Citizen,331.66247903554
Female,Straight,American Indian and Alaska Native,Associate degree,Not covered,US Citizen,121.6552506059644
Female,Straight,American Indian and Alaska Native,Associate degree,Not covered,US Citizen,300
Male,Straight,American Indian and Alaska Native,GED or equivalent,Not covered,US Citizen,173.20508075688772
Male,Straight,American Indian and Alaska Native,"Some college, no degree",Not covered,US Citizen,223.60679774997897
Male,Straight,American Indian and Alaska Native,Associate degree,Not covered,US Citizen,135.64659966250537
Male,Straight,American Indian and Alaska Native,Associate degree,Not covered,US Citizen,234.5207879911715
Male,Straight,American Indian and Alaska Native,GED or equivalent,Not covered,US Citizen,109.54451150103323
Male,Straight,American Indian and Alaska Native,Less than a high school diploma,Not covered,US Citizen,200
Male,Straight,American Indian and Alaska Native,High school graduate,Not covered,US Citizen,214.47610589527216
Male,Straight,American Indian and Alaska Native,Bachelor's degree,Not covered,US Citizen,187.08286933869707
Male,Straight,American Indian and Alaska Native,High school graduate,Not covered,US Citizen,173.20508075688772
Female,Straight,American Indian and Alaska Native,Associate degree,Not covered,US Citizen,163.716217889371
Male,Straight,American Indian and Alaska Native,Associate degree,Not covered,US Citizen,70.71067811865476
Female,Straight,American Indian and Alaska Native,"Some college, no degree",Not covered,US Citizen,264.5751311064591
Male,Straight,American Indian and Alaska Native,High school graduate,Not covered,US Citizen,136.01470508735443
Male,Straight,American Indian and Alaska Native,GED or equivalent,Not covered,US Citizen,170.29386365926402
Female,Straight,American Indian and Alaska Native,"Some college, no degree",Not covered,US Citizen,244.94897427831782
Male,Straight,American Indian and Alaska Native,"Some college, no degree",Not covered,US Citizen,141.4213562373095
Male,Straight,American Indian and Alaska Native,Less than a high school diploma,Not covered,US Citizen,158.11388300841898
Male,Straight,American Indian and Alaska Native,Less than a high school diploma,Not covered,US Citizen,54.772255750516614
Male,Straight,American Indian and Alaska Native,GED or equivalent,Not covered,US Citizen,154.91933384829667
Male,Straight,American Indian and Alaska Native,High school graduate,Not covered,US Citizen,181.6590212458495
Male,Bisexual,American Indian and Alaska Native,High school graduate,Not covered,US Citizen,109.54451150103323
Female,Straight,American Indian and Alaska Native,Associate degree,Not covered,US Citizen,173.20508075688772
Male,Straight,American Indian and Alaska Native,High school graduate,Not covered,US Citizen,149.26151546865657
Female,Gay/Lesbian,American Indian and Alaska Native,Bachelor's degree,Not covered,US Citizen,216.79483388678798
Female,Straight,American Indian and Alaska Native,GED or equivalent,Not covered,US Citizen,200
Female,Bisexual,American Indian and Alaska Native,"Some college, no degree",Not covered,US Citizen,148.32396974191326
Male,Straight,American Indian and Alaska Native,Associate degree,Not covered,US Citizen,212.13203435596427
Female,Straight,American Indian and Alaska Native,GED or equivalent,Not covered,US Citizen,218.87896198584275
Female,Straight,American Indian and Alaska Native,Bachelor's degree,Not covered,US Citizen,92.19544457292888
Male,Straight,American Indian and Alaska Native,High school graduate,Not covered,US Citizen,316.22776601683796
Male,Straight,American Indian and Alaska Native,Associate degree,Not covered,US Citizen,0
Male,Straight,American Indian and Alaska Native,Bachelor's degree,Not covered,US Citizen,167.33200530681512
Female,Straight,American Indian and Alaska Native,High school graduate,Not covered,US Citizen,156.61417560361514
Male,Straight,American Indian and Alaska Native,High school graduate,Not covered,US Citizen,273.8612787525831
Male,Straight,American Indian and Alaska Native,"Some college, no degree",Not covered,US Citizen,148.32396974191326
Male,Straight,American Indian and Alaska Native,Less than a high school diploma,Not covered,US Citizen,173.20508075688772
Female,Straight,American Indian and Alaska Native,"Some college, no degree",Not covered,US Citizen,132.82695509571843
Male,Straight,American Indian and Alaska Native,High school graduate,Not covered,US Citizen,158.11388300841898
Female,Straight,American Indian and Alaska Native,High school graduate,Not covered,US Citizen,319.8358954213864
Male,Straight,American Indian and Alaska Native,GED or equivalent,Not covered,US Citizen,212.13203435596427
Male,Straight,American Indian and Alaska Native,Associate degree,Not covered,US Citizen,300
Male,Straight,American Indian and Alaska Native,Associate degree,Not covered,US Citizen,98.48857801796105
Male,Straight,American Indian and Alaska Native,"Some college, no degree",Not covered,US Citizen,298.328677803526
Male,Straight,American Indian and Alaska Native,High school graduate,Not covered,US Citizen,134.16407864998737
Male,Straight,American Indian and Alaska Native,Less than a high school diploma,Not covered,US Citizen,89.44271909999159
Male,Straight,American Indian and Alaska Native,"Some college, no degree",Not covered,US Citizen,173.20508075688772
Female,Straight,American Indian and Alaska Native,Master's degree,Not covered,US Citizen,273.8612787525831
Female,Straight,American Indian and Alaska Native,Less than a high school diploma,Not covered,US Citizen,144.9137674618944
Female,Straight,American Indian and Alaska Native,Associate degree,Not covered,US Citizen,339.1164991562634
Female,Straight,American Indian and Alaska Native,Associate degree,Not covered,US Citizen,78.74007874011811
Male,Straight,American Indian and Alaska Native,Associate degree,Not covered,US Citizen,189.02909828912584
Male,Straight,American Indian and Alaska Native,"Some college, no degree",Not covered,US Citizen,77.45966692414834
Male,Straight,American Indian and Alaska Native,Associate degree,Not covered,US Citizen,244.94897427831782
Male,Straight,American Indian and Alaska Native,High school graduate,Not covered,US Citizen,196.21416870348583
Female,Straight,American Indian and Alaska Native,Less than a high school diploma,Not covered,US Citizen,122.47448713915891
Male,Gay/Lesbian,American Indian and Alaska Native,"Some college, no degree",Not covered,US Citizen,194.93588689617928
Male,Straight,American Indian and Alaska Native,High school graduate,Not covered,Non-US Citizen,137.84048752090223
Male,Straight,American Indian and Alaska Native,GED or equivalent,Not covered,US Citizen,199.7298175035465
Female,Straight,American Indian and Alaska Native,"Some college, no degree",Not covered,US Citizen,236.53118187672425
Male,Straight,American Indian and Alaska Native,Associate degree,Not covered,US Citizen,212.13203435596427
Female,Straight,American Indian and Alaska Native,Associate degree,Not covered,US Citizen,178.2105496316085
Male,Straight,American Indian and Alaska Native,High school graduate,Not covered,US Citizen,212.13203435596427
Female,Straight,American Indian and Alaska Native,Less than a high school diploma,Not covered,US Citizen,103.3440854621105
Male,Straight,American Indian and Alaska Native,GED or equivalent,Not covered,US Citizen,178.88543819998318
Female,Straight,American Indian and Alaska Native,GED or equivalent,Not covered,US Citizen,200
Female,Straight,Asian,"Some college, no degree",Covered,US Citizen,269.85366404775755
Male,Straight,Asian,Master's degree,Covered,Non-US Citizen,316.22776601683796
Male,Straight,Asian,Bachelor's degree,Covered,Non-US Citizen,311.44823004794875
Female,Straight,Asian,High school graduate,Covered,US Citizen,346.41016151377545
Female,Straight,Asian,"Some college, no degree",Covered,US Citizen,469.041575982343
Female,Straight,Asian,"Some college, no degree",Covered,US Citizen,353.5533905932738
Male,Straight,Asian,Less than a high school diploma,Covered,Non-US Citizen,109.54451150103323
Female,Straight,Asian,Less than a high school diploma,Covered,US Citizen,0
Male,Straight,Asian,Less than a high school diploma,Covered,US Citizen,31.622776601683793
Female,Straight,Asian,Associate degree,Covered,US Citizen,353.5533905932738
Male,Straight,Asian,Less than a high school diploma,Covered,US Citizen,200
Female,Straight,Asian,"Some college, no degree",Covered,US Citizen,264.5751311064591
Male,Straight,Asian,Master's degree,Covered,US Citizen,469.041575982343
Female,Straight,Asian,Bachelor's degree,Covered,US Citizen,89.44271909999159
Female,Straight,Asian,Master's degree,Covered,US Citizen,447.21359549995793
Male,Straight,Asian,"Some college, no degree",Covered,Non-US Citizen,164.6329250180534
Female,Straight,Asian,"Some college, no degree",Covered,US Citizen,316.22776601683796
Female,Straight,Asian,Bachelor's degree,Covered,US Citizen,212.13203435596427
Female,Straight,Asian,High school graduate,Covered,US Citizen,98.99494936611666
Female,Straight,Asian,Bachelor's degree,Covered,US Citizen,148.32396974191326
Male,Straight,Asian,Bachelor's degree,Covered,Non-US Citizen,300
Male,Straight,Asian,Bachelor's degree,Covered,US Citizen,203.78419958377538
Female,Straight,Asian,Professional school degree,Covered,US Citizen,316.22776601683796
Female,Straight,Asian,Bachelor's degree,Covered,US Citizen,316.22776601683796
Male,Straight,Asian,Less than a high school diploma,Covered,US Citizen,100
Female,Straight,Asian,Bachelor's degree,Covered,US Citizen,469.041575982343
Female,Straight,Asian,Master's degree,Covered,US Citizen,331.66247903554
Male,Straight,Asian,Doctoral degree,Covered,US Citizen,469.041575982343
Male,Straight,Asian,High school graduate,Covered,Non-US Citizen,327.05657003032366
Female,Straight,Asian,Master's degree,Covered,Non-US Citizen,447.21359549995793
Female,Straight,Asian,"Some college, no degree",Covered,US Citizen,100
Male,Straight,Asian,Associate degree,Covered,Non-US Citizen,353.5533905932738
Male,Straight,Asian,Associate degree,Covered,US Citizen,346.41016151377545
Female,Straight,Asian,Master's degree,Covered,Non-US Citizen,316.22776601683796
Female,Straight,Asian,Bachelor's degree,Covered,US Citizen,254.95097567963924
Male,Straight,Asian,Bachelor's degree,Covered,Non-US Citizen,316.22776601683796
Female,Straight,Asian,Less than a high school diploma,Covered,US Citizen,134.16407864998737
Male,Straight,Asian,Master's degree,Covered,Non-US Citizen,390.3767411104304
Female,Straight,Asian,High school graduate,Covered,Non-US Citizen,173.20508075688772
Female,Straight,Asian,Master's degree,Covered,Non-US Citizen,387.2983346207417
Male,Straight,Asian,Bachelor's degree,Covered,US Citizen,360.5551275463989
Male,Straight,Asian,Bachelor's degree,Covered,US Citizen,447.21359549995793
Male,Straight,Asian,Doctoral degree,Covered,Non-US Citizen,284.43804246267763
Female,Straight,Asian,Bachelor's degree,Covered,US Citizen,469.041575982343
Female,Straight,Asian,"Some college, no degree",Covered,US Citizen,308.2207001484488
Female,Straight,Asian,Master's degree,Covered,Non-US Citizen,469.041575982343
Female,Straight,Asian,Associate degree,Covered,US Citizen,244.94897427831782
Male,Straight,Asian,Doctoral degree,Covered,Non-US Citizen,346.41016151377545
Female,Straight,Asian,"Some college, no degree",Covered,US Citizen,250.86450526130633
Female,Straight,Asian,High school graduate,Covered,US Citizen,234.5207879911715
Male,Straight,Asian,Master's degree,Covered,US Citizen,200
Female,Straight,Asian,High school graduate,Covered,Non-US Citizen,181.6590212458495
Male,Straight,Asian,Bachelor's degree,Covered,US Citizen,144.9137674618944
Female,Straight,Asian,Doctoral degree,Covered,US Citizen,469.041575982343
Male,Straight,Asian,Bachelor's degree,Covered,US Citizen,244.94897427831782
Male,Straight,Asian,Bachelor's degree,Covered,US Citizen,264.5751311064591
Female,Straight,Asian,Bachelor's degree,Covered,US Citizen,189.73665961010275
Male,Straight,Asian,Bachelor's degree,Covered,Non-US Citizen,316.82802906308655
Female,Straight,Asian,Master's degree,Covered,US Citizen,176.0681686165901
Male,Straight,Asian,Bachelor's degree,Covered,Non-US Citizen,316.22776601683796
Female,Straight,Asian,"Some college, no degree",Covered,US Citizen,219.08902300206645
Male,Straight,Asian,Doctoral degree,Covered,US Citizen,469.041575982343
Male,Straight,Asian,High school graduate,Covered,US Citizen,118.32159566199232
Female,Straight,Asian,Bachelor's degree,Covered,US Citizen,158.11388300841898
Female,Straight,Asian,Master's degree,Covered,Non-US Citizen,469.041575982343
Male,Straight,Asian,"Some college, no degree",Covered,Non-US Citizen,255.47994050414212
Female,Straight,Asian,Bachelor's degree,Covered,US Citizen,387.2983346207417
Female,Straight,Asian,Master's degree,Covered,Non-US Citizen,316.22776601683796
Male,Straight,Asian,Master's degree,Covered,US Citizen,248.99799195977465
Female,Straight,Asian,"Some college, no degree",Covered,US Citizen,200
Female,Straight,Asian,Associate degree,Covered,US Citizen,100.4987562112089
Male,Straight,Asian,Bachelor's degree,Covered,US Citizen,244.94897427831782
Male,Straight,Asian,Bachelor's degree,Covered,US Citizen,469.041575982343
Female,Straight,Asian,Bachelor's degree,Covered,US Citizen,158.11388300841898
Male,Straight,Asian,"Some college, no degree",Covered,US Citizen,44.721359549995796
Female,Straight,Asian,Master's degree,Not covered,US Citizen,313.04951684997053
Male,Straight,Asian,"Some college, no degree",Not covered,US Citizen,282.842712474619
Female,Straight,Asian,High school graduate,Not covered,Non-US Citizen,300
Female,Straight,Asian,Bachelor's degree,Not covered,US Citizen,213.7755832643195
Female,Straight,Asian,Bachelor's degree,Not covered,US Citizen,282.842712474619
Female,Straight,Asian,"Some college, no degree",Not covered,US Citizen,144.9137674618944
Male,Straight,Asian,High school graduate,Not covered,US Citizen,189.73665961010275
Male,Straight,Asian,Bachelor's degree,Not covered,US Citizen,316.22776601683796
Female,Straight,Asian,High school graduate,Not covered,Non-US Citizen,164.31676725154983
Male,Straight,Asian,Associate degree,Not covered,US Citizen,223.75656414952388
Male,Straight,Asian,Less than a high school diploma,Not covered,Non-US Citizen,100
Female,Straight,Asian,Bachelor's degree,Not covered,Non-US Citizen,121.04131526053408
Male,Straight,Asian,High school graduate,Not covered,Non-US Citizen,118.32159566199232
Male,Straight,Asian,Associate degree,Not covered,US Citizen,336.1547262794322
Female,Straight,Asian,"Some college, no degree",Not covered,Non-US Citizen,0
Male,Straight,Asian,Bachelor's degree,Not covered,US Citizen,458.257569495584
Female,Straight,Asian,Bachelor's degree,Not covered,Non-US Citizen,447.21359549995793
Female,Straight,Asian,Bachelor's degree,Not covered,Non-US Citizen,187.08286933869707
Male,Straight,Asian,Bachelor's degree,Not covered,US Citizen,223.60679774997897
Female,Straight,Asian,Bachelor's degree,Not covered,US Citizen,254.11808278829744
Male,Straight,Asian,Bachelor's degree,Not covered,Non-US Citizen,0
Female,Straight,Asian,Bachelor's degree,Not covered,US Citizen,173.20508075688772
Male,Straight,Asian,"Some college, no degree",Not covered,US Citizen,0
Female,Straight,Asian,High school graduate,Not covered,Non-US Citizen,223.60679774997897
Female,Straight,Asian,Associate degree,Not covered,Non-US Citizen,122.47448713915891
Male,Straight,Asian,Less than a high school diploma,Not covered,US Citizen,167.33200530681512
Female,Straight,Asian,Less than a high school diploma,Not covered,Non-US Citizen,122.47448713915891
Male,Straight,Asian,Bachelor's degree,Not covered,US Citizen,264.5751311064591
Female,Straight,Asian,Bachelor's degree,Not covered,Non-US Citizen,232.379000772445
Male,Straight,Asian,Doctoral degree,Not covered,US Citizen,447.21359549995793
Female,Straight,Asian,High school graduate,Not covered,Non-US Citizen,223.60679774997897
Male,Straight,Asian,High school graduate,Not covered,US Citizen,246.9109151090733
Female,Straight,Asian,Master's degree,Not covered,Non-US Citizen,282.842712474619
Female,Straight,Asian,Less than a high school diploma,Not covered,US Citizen,89.44271909999159
Male,Straight,Asian,Bachelor's degree,Not covered,Non-US Citizen,316.22776601683796
Female,Straight,Asian,Doctoral degree,Not covered,Non-US Citizen,387.2983346207417
Male,Straight,Asian,Less than a high school diploma,Not covered,Non-US Citizen,228.0350850198276
Male,Straight,Asian,"Some college, no degree",Not covered,Non-US Citizen,122.47448713915891
Male,Straight,Asian,High school graduate,Not covered,US Citizen,134.16407864998737
Female,Straight,Asian,"Some college, no degree",Not covered,Non-US Citizen,0
Female,Straight,Asian,Master's degree,Not covered,Non-US Citizen,270.1851217221259
Female,Straight,Asian,High school graduate,Not covered,US Citizen,109.54451150103323
Male,Straight,Asian,Bachelor's degree,Not covered,US Citizen,200
Male,Straight,Asian,Bachelor's degree,Not covered,Non-US Citizen,316.22776601683796
Female,Straight,Asian,"Some college, no degree",Not covered,US Citizen,248.99799195977465
Male,Straight,Asian,Master's degree,Not covered,Non-US Citizen,178.88543819998318
Male,Straight,Asian,"Some college, no degree",Not covered,US Citizen,207.3644135332772
Male,Straight,Asian,"Some college, no degree",Not covered,US Citizen,264.5751311064591
Female,Straight,Asian,Bachelor's degree,Not covered,Non-US Citizen,134.16407864998737
Female,Straight,Asian,Never attended/kindergarten only,Not covered,Non-US Citizen,184.39088914585776
Female,Straight,Asian,Bachelor's degree,Not covered,Non-US Citizen,264.5751311064591
Female,Straight,Asian,Bachelor's degree,Not covered,Non-US Citizen,282.842712474619
Male,Straight,Asian,Bachelor's degree,Not covered,US Citizen,150.11662133155008
Male,Straight,Asian,"Some college, no degree",Not covered,Non-US Citizen,282.842712474619
Male,Straight,Asian,Bachelor's degree,Not covered,US Citizen,17.320508075688775
Male,Straight,Asian,Bachelor's degree,Not covered,Non-US Citizen,300
Female,Straight,Asian,"Some college, no degree",Not covered,Non-US Citizen,264.5751311064591
Male,Straight,Asian,Less than a high school diploma,Not covered,Non-US Citizen,138.5640646055102
Male,Straight,Asian,"Some college, no degree",Not covered,US Citizen,200
Female,Straight,Asian,Associate degree,Not covered,Non-US Citizen,200
Male,Straight,Asian,Master's degree,Not covered,Non-US Citizen,291.547594742265
Male,Straight,Asian,Bachelor's degree,Not covered,US Citizen,367.4234614174767
Female,Straight,Asian,Bachelor's degree,Not covered,Non-US Citizen,270.1851217221259
Male,Straight,Asian,"Some college, no degree",Not covered,Non-US Citizen,102.52804494381037
Male,Straight,Asian,High school graduate,Not covered,US Citizen,254.95097567963924
Male,Straight,Asian,High school graduate,Not covered,US Citizen,187.08286933869707
Male,Straight,Asian,Associate degree,Not covered,US Citizen,447.21359549995793
Female,Straight,Asian,Doctoral degree,Not covered,US Citizen,469.041575982343
Male,Straight,Asian,High school graduate,Not covered,US Citizen,223.60679774997897
Female,Straight,Asian,Less than a high school diploma,Not covered,Non-US Citizen,316.22776601683796
Male,Straight,Asian,"Some college, no degree",Not covered,Non-US Citizen,173.20508075688772
Female,Straight,Asian,"Some college, no degree",Not covered,US Citizen,313.04951684997053
Female,Straight,Asian,Bachelor's degree,Not covered,US Citizen,223.60679774997897
Male,Straight,Asian,Bachelor's degree,Not covered,Non-US Citizen,374.16573867739413
Male,Straight,Asian,Associate degree,Not covered,US Citizen,122.47448713915891
Male,Straight,Black/African American,Associate degree,Covered,US Citizen,154.91933384829667
Female,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,273.8612787525831
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,154.91933384829667
Female,Straight,Black/African American,Doctoral degree,Covered,US Citizen,300
Female,Bisexual,Black/African American,Bachelor's degree,Covered,US Citizen,291.547594742265
Female,Straight,Black/African American,"Some college, no degree",Covered,US Citizen,141.4213562373095
Female,Straight,Black/African American,Less than a high school diploma,Covered,US Citizen,100
Female,Straight,Black/African American,"Some college, no degree",Covered,US Citizen,174.9485638694985
Female,Straight,Black/African American,Never attended/kindergarten only,Covered,US Citizen,104.88088481701516
Female,Straight,Black/African American,High school graduate,Covered,US Citizen,77.45966692414834
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,234.5207879911715
Male,Straight,Black/African American,"Some college, no degree",Covered,US Citizen,110.45361017187261
Female,Straight,Black/African American,High school graduate,Covered,US Citizen,212.13203435596427
Female,Straight,Black/African American,Master's degree,Covered,US Citizen,316.22776601683796
Female,Straight,Black/African American,Less than a high school diploma,Covered,US Citizen,122.47448713915891
Female,Straight,Black/African American,Less than a high school diploma,Covered,US Citizen,94.86832980505137
Female,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,272.02941017470886
Female,Straight,Black/African American,Associate degree,Covered,US Citizen,223.60679774997897
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,316.22776601683796
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,282.842712474619
Male,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,100
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,234.5207879911715
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,244.94897427831782
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,264.5751311064591
Female,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,264.5751311064591
Female,Straight,Black/African American,GED or equivalent,Covered,US Citizen,144.10065926289164
Female,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,167.33200530681512
Male,Straight,Black/African American,Bachelor's degree,Covered,Non-US Citizen,223.60679774997897
Female,Straight,Black/African American,High school graduate,Covered,US Citizen,193.47351239898447
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,254.95097567963924
Female,Straight,Black/African American,High school graduate,Covered,US Citizen,212.13203435596427
Female,Straight,Black/African American,Associate degree,Covered,US Citizen,264.5751311064591
Male,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,286.35642126552705
Female,Straight,Black/African American,High school graduate,Covered,US Citizen,122.47448713915891
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,234.5207879911715
Male,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,319.16140117501675
Female,Straight,Black/African American,Bachelor's degree,Covered,Non-US Citizen,189.73665961010275
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,173.20508075688772
